-9.24051	 1.3992	 3850.05
-9.24051	 1.4784	 3850.15
-9.24051	 1.5576	 3850.26
-9.24051	 1.6368	 3850.36
-9.24051	 1.716	 3850.46
-9.24051	 1.7952	 3850.57
-9.24051	 1.8744	 3850.67
-9.24051	 1.9536	 3850.77
-9.24051	 2.0328	 3850.88
-9.24051	 2.112	 3850.98
-9.24051	 2.1912	 3851.09
-9.24051	 2.2704	 3851.19
-9.24051	 2.3496	 3851.29
-9.24051	 2.4288	 3851.4
-9.24051	 2.508	 3851.5
-9.24051	 2.5872	 3851.6
-9.24051	 2.6664	 3858.97
-9.24051	 2.7456	 3870.1
-9.24051	 2.8248	 3881.24
-9.24051	 2.904	 3892.37
-9.24051	 2.9832	 3903.5
-9.24051	 3.0624	 3914.63
-9.24051	 3.1416	 3925.76
-8.98734	 -6.2832	 2456.92
-8.98734	 -6.204	 2354.63
-8.98734	 -6.1248	 2267.79
-8.98734	 -6.0456	 2306.41
-8.98734	 -5.9664	 2345.04
-8.98734	 -5.8872	 2383.66
-8.98734	 -5.808	 2422.29
-8.98734	 -5.7288	 2460.91
-8.98734	 -5.6496	 2499.54
-8.98734	 -5.5704	 2538.16
-8.98734	 -5.4912	 2576.79
-8.98734	 -5.412	 2615.41
-8.98734	 -5.3328	 2654.04
-8.98734	 -5.2536	 2692.66
-8.98734	 -5.1744	 2731.29
-8.98734	 -5.0952	 2769.91
-8.98734	 -5.016	 2808.54
-8.98734	 -4.9368	 2847.16
-8.98734	 -4.8576	 2885.79
-8.98734	 -4.7784	 2924.41
-8.98734	 -4.6992	 2963.04
-8.98734	 -4.62	 3001.66
-8.98734	 -4.5408	 3040.29
-8.98734	 -4.4616	 3078.91
-8.98734	 -4.3824	 3117.54
-8.98734	 -4.3032	 3156.16
-8.98734	 -4.224	 3194.79
-8.98734	 -4.1448	 3233.41
-8.98734	 -4.0656	 3272.04
-8.98734	 -3.9864	 3294.34
-8.98734	 -3.9072	 3305.95
-8.98734	 -3.828	 3317.56
-8.98734	 -3.7488	 3329.17
-8.98734	 -3.6696	 3340.78
-8.98734	 -3.5904	 3352.39
-8.98734	 -3.5112	 3364
-8.98734	 -3.432	 3375.61
-8.98734	 -3.3528	 3387.22
-8.98734	 -3.2736	 3398.84
-8.98734	 -3.1944	 3410.45
-8.98734	 -3.1152	 3422.06
-8.98734	 -3.036	 3433.67
-8.98734	 -2.9568	 3445.28
-8.98734	 -2.8776	 3456.89
-8.98734	 -2.7984	 3468.5
-8.98734	 -2.7192	 3480.11
-8.98734	 -2.64	 3491.72
-8.98734	 -2.5608	 3503.34
-8.98734	 -2.4816	 3514.95
-8.98734	 -2.4024	 3526.56
-8.98734	 -2.3232	 3538.17
-8.98734	 -2.244	 3549.78
-8.98734	 -2.1648	 3561.39
-8.98734	 -2.0856	 3573
-8.98734	 -2.0064	 3584.61
-8.98734	 -1.9272	 3596.22
-8.98734	 -1.848	 3607.84
-8.98734	 -1.7688	 3619.45
-8.98734	 -1.6896	 3631.06
-8.98734	 -1.6104	 3642.67
-8.98734	 -1.5312	 3654.28
-8.98734	 -1.452	 3665.89
-8.98734	 -1.3728	 3677.5
-8.98734	 -1.2936	 3689.11
-8.98734	 -1.2144	 3700.72
-8.98734	 -1.1352	 3712.34
-8.98734	 -1.056	 3714.23
-8.98734	 -0.9768	 3714.34
-8.98734	 -0.8976	 3714.44
-8.98734	 -0.8184	 3714.55
-8.98734	 -0.7392	 3714.65
-8.98734	 -0.66	 3714.75
-8.98734	 -0.5808	 3714.86
-8.98734	 -0.5016	 3714.96
-8.98734	 -0.4224	 3715.06
-8.98734	 -0.3432	 3715.17
-8.98734	 -0.264	 3715.27
-8.98734	 -0.1848	 3715.37
-8.98734	 -0.1056	 3715.48
-8.98734	 -0.0264	 3715.58
-8.98734	 0.0528	 3715.68
