3.88	-2.01947	-12.4651	-0.03	1.05905e-07
3.89	-2.14265	-12.1714	-0.03	1.0463e-07
3.9	-2.26228	-11.7537	-0.03	1.03322e-07
3.91	-2.37717	-11.2249	-0.03	1.01997e-07
3.92	-2.48629	-10.5992	-0.03	1.00675e-07
3.93	-2.58875	-9.89155	-0.03	9.93705e-08
3.94	-2.68379	-9.11692	-0.03	9.80979e-08
3.95	-2.77082	-8.28934	-0.03	9.68696e-08
3.96	-2.84937	-7.42146	-0.03	9.56957e-08
3.97	-2.9191	-6.5242	-0.03	9.45842e-08
3.98	-2.97976	-5.60657	-0.03	9.35412e-08
3.99	-3.03117	-4.67567	-0.03	9.25711e-08
4	-3.07323	-3.73683	-0.03	9.16768e-08
4.01	-3.10588	-2.79375	-0.03	9.08601e-08
4.02	-3.1291	-1.8488	-0.03	9.01221e-08
4.03	-3.14286	-0.903306	-0.03	8.94631e-08
4.04	-3.14716	0.0421831	-0.03	8.88832e-08
4.05	-3.14201	0.987561	-0.03	8.83823e-08
4.06	-3.12741	1.93286	-0.03	8.79605e-08
4.07	-3.10336	2.87795	-0.03	8.76182e-08
4.08	-3.06986	3.82222	-0.03	8.73562e-08
4.09	-3.02692	4.76427	-0.03	8.71758e-08
4.1	-2.97459	5.70163	-0.03	8.70791e-08
4.11	-2.91293	6.63042	-0.03	8.70686e-08
4.12	-2.84206	7.54514	-0.03	8.71477e-08
4.13	-2.76214	8.43845	-0.03	8.73205e-08
4.14	-2.67344	9.30099	-0.03	8.75914e-08
4.15	-2.57633	10.1214	-0.03	8.7965e-08
4.16	-2.47129	10.8864	-0.03	8.84458e-08
4.17	-2.35895	11.5813	-0.03	8.90379e-08
4.18	-2.24009	12.1901	-0.03	8.97439e-08
4.19	-2.11566	12.6966	-0.03	9.05649e-08
4.2	-1.98675	13.0853	-0.03	9.14997e-08
4.21	-1.85461	13.3423	-0.03	9.25443e-08
4.22	-1.72062	13.4562	-0.03	9.36915e-08
4.23	-1.58624	13.4194	-0.03	9.49308e-08
4.24	-1.453	13.2283	-0.03	9.62487e-08
4.25	-1.32244	12.8838	-0.03	9.76291e-08
4.26	-1.19607	12.3915	-0.03	9.90539e-08
4.27	-1.07531	11.7607	-0.03	1.00504e-07
4.28	-0.961484	11.0037	-0.03	1.01959e-07
4.29	-0.85579	10.1351	-0.03	1.03402e-07
4.3	-0.759261	9.17057	-0.03	1.04813e-07
4.31	-0.67278	8.12573	-0.03	1.06177e-07
4.32	-0.597073	7.01557	-0.03	1.0748e-07
4.33	-0.532727	5.85375	-0.03	1.08711e-07
4.34	-0.480196	4.65234	-0.03	1.09859e-07
4.35	-0.439826	3.42168	-0.03	1.10917e-07
